tag,word,pos
pr,vale,vmip000
*,de,sp000
pr,pizza,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,pp000000
vr,manda,vmip000
vr,me,pp000000
ad,un,di0000
pr,30,z0
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Porfavor,np00000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Si,cs
ad,heladas,nc0p000
af,porfa,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,rn
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Gracias,np00000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
vr,Voy,vmip000
*,a,sp000
vr,ocupar,vmn0000
ad,otra,di0000
pr,promocion,nc0s000
af,porfa,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,En,sp000
*,total,aq0000
ad,dos,pn000000
af,mas,rg
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,rn
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Si,cs
af,esta,dd0000
af,bien,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Que,cs
pr,promos,vmsp000
*,hoy,rg
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
vr,Manda,np00000
vr,me,pp000000
ad,un,di0000
-,30,z0
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Asi,np00000
af,es,vsip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,A,sp000
*,que,cs
ad,hora,nc0s000
*,la,da0000
vr,van,vmip000
*,a,sp000
vr,traer,vmn0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,pp000000
*,por,sp000
*,que,cs
*,voy,vmip000
*,a,sp000
*,salir,vmn0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Que,cs
pr,promos,vssp000
vr,hay,vaip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,?,fit
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Que,cs
pr,promos,vssp000
vr,hay,vaip000
ad,hoy,rg
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
pr,El,da0000
pr,30,z0
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
ad,6,z0
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Hola,i
*,buen,aq0000
*,dia,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
vr,Hay,vaip000
pr,promociones,nc0p000
pr,especiales,aq0000
*,para,sp000
*,los,da0000
*,compadres,nc0p000
*,now,nc0s000
*,o,cc
*,ya,rg
*,no,rn
*,existe,vmip000
*,ese,dd0000
*,programa,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,pp000000
*,oye,vmip000
af,bueno,aq0000
vr,programa,nc0s000
vr,me,p0000000
ad,un,di0000
pr,24,z0
*,para,sp000
*,las,da0000
ad,8,z0
-,de,sp000
-,la,da0000
ad,noche,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,En,sp000
*,casa,nc0s000
*,de,sp000
*,mis,dp0000
*,suegros,nc0p000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Calle,np00000
*,navio,nc0s000
*,535,z0
*,colonia,nc0s000
*,golondrinas,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Apodaca,vmip000
*,nuevo,aq0000
*,leon,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Sii,np00000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Porfavor,np00000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Si,cs
af,porfavor,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Te,pp000000
vr,pago,nc0s000
ad,exacto,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,pp000000
*,mi,dp0000
*,telefono,nc0s000
*,es,vsip000
*,8118949748,z0
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Que,cs
pr,promos,vssp000
ad,hay,vaip000
*,para,sp000
*,los,da0000
*,compadres,nc0p000
*,now,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Okk,np00000
af,gracias,nc0p000
*,deja,vmip000
*,veo,vmip000
*,yo,pp000000
*,les,pp000000
*,aviso,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Muchas,di0000
af,gracias,nc0p000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Que,cs
pr,promo,vmsp000
vr,hay,vaip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,vsis000
*,el,da0000
ad,viernes,w
*,te,p0000000
vr,digo,vmip000
af,si,cs
*,?,fit
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Gracias,i
*,por,sp000
*,el,da0000
*,momento,nc0s000
ng,no,rn
vr,requiero,vmip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Muchas,di0000
af,gracias,nc0p000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Eh,pp000000
*,hieleras,nc0p000
*,tal,dd0000
*,no,rn
*,de,sp000
*,marca,nc0s000
*,sino,cc
*,a,sp000
*,el,da0000
*,menos,aq0000
*,de,sp000
*,hielo,nc0s000
*,seco,aq0000
*,con,sp000
*,la,da0000
*,impresion,nc0s000
*,bud,np00000
*,light,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Estaria,np00000
af,chido,aq0000
*,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Yo,pp000000
*,tengo,vmip000
*,una,pi000000
*,exclusiva,aq0000
*,para,sp000
*,mis,dp0000
pr,cervezas,nc0p000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Pero,cc
*,no,rn
*,es,vsip000
pr,bud,np00000
pr,light,np00000
*,haha,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
vr,Imagina,np00000
*,te,p0000000
*,cual,pi000000
*,es,vsip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,pp000000
af,esta,dd0000
af,bien,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
pr,Promo,np00000
*,para,sp000
*,el,da0000
pr,clasico,nc0s000
*,de,sp000
ad,hoy,rg
-,?,fit
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
ad,24,z0
vr,mas,rg
ad,9,z0
-,?,fit
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Bu,rn
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,pp000000
af,entonces,rg
vr,programa,nc0s000
vr,me,p0000000
ad,un,di0000
pr,24,z0
*,para,sp000
*,las,da0000
*,7,w
*,de,sp000
*,la,da0000
*,noche,nc0s000
af,se,p0000000
af,puede,vmip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,??,rn
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,En,sp000
*,la,da0000
*,siguiente,aq0000
*,direccion,vmic000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Asi,np00000
af,es,vsip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Rio,np00000
*,misouri,aq0000
*,136,z0
*,colonia,nc0s000
*,jardines,nc0p000
*,de,sp000
*,huinala,vmip000
*,en,sp000
*,apodaca,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Rio,np00000
*,rhin,np00000
*,y,cc
*,rio,nc0s000
*,orinoco,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Ntp,vsis000
*,la,da0000
pr,propina,nc0s000
*,es,vsip000
*,para,sp000
*,el,da0000
*,repartidor,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Le,pp000000
vr,doy,vmip000
ad,200,z0
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Asi,np00000
af,queda,vmip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Gracias,np00000
af,a,sp000
af,ti,pp000000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Hola,i
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
vr,manda,vmip000
vr,me,pp000000
ad,un,di0000
pr,24,z0
af,porfa,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Hola,i
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Si,cs
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Antes,rg
*,de,sp000
*,las,da0000
*,7,z0
*,please,vmsi000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Para,sp000
*,ver,vmn0000
*,el,da0000
*,fut,nc0s000
*,bien,rg
*,acompanado,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,jaja,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Si,cs
af,gracias,nc0p000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Muchas,di0000
af,gracias,nc0p000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Y,cc
*,la,da0000
*,direccion,nc0s000
*,tengo,vmip000
*,que,cs
*,poner,vmn0000
*,la,da0000
*,siempre,rg
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ora,np00000
af,le,pp000000
af,gracias,nc0p000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Hoy,rg
ng,no,rn
ng,pero,cc
vg,esta,dd0000
*,muy,rg
af,bien,rg
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Por,sp000
*,aqui,nc0s000
vg,pedire,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Esque,vmsp000
*,aun,cs
ng,no,rn
*,se,pp000000
*,si,cs
vg,voy,vmip000
*,a,sp000
vg,estar,vmn0000
*,aqui,nc0s000
*,en,sp000
*,monterrey,np00000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
ng,Pero,cc
*,yo,pp000000
*,te,pp000000
*,aviso,nc0s000
vf,veras,nc0p000
*,que,pr000000
af,si,cs
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Gracias,np00000
af,igual,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
ng,No,rn
*,ahorita,vmsp000
ng,no,rn
*,podre,vmsp000
*,te,p0000000
*,agradezco,vmip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Pues,cs
*,por,sp000
*,ahora,rg
ng,no,rn
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Si,cs
*,te,pp000000
vr,escribire,vmsi000
*,a,sp000
*,ti,pp000000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Estas,dd0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Podrias,np00000
vr,sacar,vmn0000
*,mi,dp0000
pr,direccion,vmic000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Con,sp000
*,mi,dp0000
pr,numero,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Cerro,np00000
*,de,sp000
*,santiago,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Nada,pi000000
*,mas,rg
*,esa,dd0000
*,direccion,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Sale,vmsp000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Cerro,np00000
*,de,sp000
*,Santiago,np00000
*,3579,z0
*,cerro,vmip000
*,de,sp000
*,canteras,nc0p000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Colonia,np00000
*,el,da0000
*,penon,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Es,vsip000
*,a,sp000
*,esa,dd0000
*,direccion,nc0s000
*,que,pr000000
*,te,pp000000
vr,envie,vmip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Si,cs
af,por,sp000
af,favor,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
vr,Pagan,vmip000
ad,exacto,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Y,cc
*,si,cs
vr,tienen,vmip000
pr,identificacion,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,rn
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Gracias,np00000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Hola,i
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Estas,dd0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Le,pp000000
vr,pase,vmsp000
*,tu,dp0000
*,contacto,nc0s000
*,a,sp000
*,una,di0000
*,amiga,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Para,sp000
*,que,cs
*,ya,np00000
vr,pida,vmsp000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Hoy,rg
*,pues,nc0p000
*,ya,rg
ng,no,rn
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Pero,cc
*,ya,rg
*,lo,da0000
vr,tendra,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Va,vmip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
pr,Hielera,np00000
pr,mochila,vmip000
pr,maleta,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Jaja,np00000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Si,cs
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Estas,dd0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Me,pp000000
*,dijeron,vmis000
*,de,sp000
ad,una,di0000
pr,promocion,nc0s000
*,?,fit
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,De,sp000
pr,30,z0
pr,mas,rg
pr,9,z0
*,por,sp000
ad,235,z0
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Algo,pi000000
pr,asi,np00000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
vr,Manejan,vmip000
pr,terminal,nc0s000
*,?,fit
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Si,cs
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Pero,cc
vr,quiero,vmip000
ad,dos,pn000000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
pr,Promociones,np00000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Esta,dd0000
af,bien,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Pero,cc
*,aproximadamente,rg
*,a,sp000
*,ese,dd0000
*,hora,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,O,cc
*,crees,vmip000
*,que,cs
*,mas,rg
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Si,cs
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Porque,cs
*,a,sp000
*,las,da0000
*,8,z0
*,me,p0000000
*,voy,vmip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Aproximadamente,rg
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Me,pp000000
*,salgo,vmip000
*,de,sp000
*,aqui,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Ahora,rg
*,estoy,vmip000
*,en,sp000
*,otra,pi000000
*,direccion,vmic000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Te,pp000000
*,la,pp000000
*,paso,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Senda,nc0s000
*,de,sp000
*,las,da0000
*,quimeras,aq0000
*,6119,z0
*,villa,vmip000
*,las,da0000
*,fuentes,nc0p000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Entre,sp000
*,paseo,nc0s000
*,fuentes,nc0p000
*,y,cc
*,senda,nc0s000
*,de,sp000
*,la,da0000
*,creacion,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Sale,vmsp000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Con,sp000
*,terminal,nc0s000
*,de,sp000
*,visa,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Por,sp000
*,favor,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Y,cc
*,si,cs
vr,tienen,vmip000
pr,hielo,nc0s000
af,mejor,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,rn
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Aqui,vsis000
*,la,da0000
vr,espero,vmip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Lo,pp000000
vr,tienes,vmip000
*,tambien,vmsi000
*,a,sp000
*,el,da0000
ad,tiempo,nc0s000
*,?,fit
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,A,sp000
*,el,da0000
ad,tiempo,nc0s000
*,manda,vmip000
*,me,pp000000
*,el,da0000
ad,24,z0
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Callejon,np00000
*,de,sp000
*,las,da0000
*,mitras,nc0p000
*,202,z0
*,col,sp000
*,las,da0000
*,lajas,nc0p000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,rn
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Programado,aq0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Entre,sp000
ad,6,z0
*,y,cc
ad,8,z0
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Paseo,np00000
*,de,sp000
*,las,da0000
*,lajas,nc0p000
*,y,cc
*,limite,vmsp000
*,de,sp000
*,colonia,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Ahorita,vmm0000
*,la,da0000
*,mando,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,y,cc
*,las,da0000
ad,8,z0
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Es,vsip000
*,igual,aq0000
*,para,sp000
*,mi,dp0000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Como,cs
*,pueda,vmsp000
ng,no,rn
*,me,p0000000
*,urge,vmip000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ok,rn
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Ya,rg
af,llego,vmis000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
af,Si,cs
af,gracias,nc0p000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Quiero,vmip000
vr,pedir,vmn0000
ad,una,di0000
pr,cerveza,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Quiero,vmip000
ad,un,di0000
ad,doce,dn0000
*,de,sp000
pr,Budlight,np00000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Quiero,vmip000
ad,un,di0000
ad,doce,dn0000
*,de,sp000
pr,corona,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
vr,Deseo,vmip000
ad,una,di0000
pr,cerveza,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,Quiero,vmip000
vr,ordenar,vmn0000
ad,una,di0000
pr,cerveza,nc0s000
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,podrias,nc0p000
vr,traer,vmn0000
*,me,pp000000
ad,una,di0000
pr,cerveza,nc0s000
*,?,fit
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,me,pp000000
*,puedes,vmip000
vr,traer,vmn0000
ad,una,di0000
pr,cerveza,nc0s000
*,?,fit
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,te,pp000000
*,puedo,vmip000
vr,solicitar,vmn0000
ad,una,di0000
pr,cerveza,nc0s000
*,?,fit
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
*,puedes,vmip000
vr,vender,vmn0000
vr,me,pp000000
ad,una,di0000
pr,cerveza,nc0s000
*,?,fit
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
